taxon_oid,Domain,Sequencing Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,Phylum,Class,Order,Family,Genus,Species,Cultured,Habitat,Genome Size   * assembled,Gene Count   * assembled
2684622723,Archaea,Permanent Draft,Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park,Sulfolobus acidocaldarius NG05B_C06_13,"University of Illinois, Urbana-Champaign",2684622723,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus acidocaldarius,Yes,,2224052,2471
2502790017,Archaea,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Methanosalsum zhilinae WeN5, DSM 4017",DOE Joint Genome Institute (JGI),2502790017,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosalsum,Methanosalsum zhilinae,Yes,"Aquatic, Sediment",2138444,2083
2860317346,Archaea,Permanent Draft,"Genomic Encyclopedia of Type Strains, Phase IV (KMG-V): Genome sequencing to study the core and pangenomes of soil and plant-associated prokaryotes",Methanococcus maripaludis A1,DOE Joint Genome Institute (JGI),2860317346,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcus,Methanococcus maripaludis,Yes,,2016111,2244
646564501,Archaea,Finished,CSP_300154_796307,Aciduliprofundum boonei T469,DOE Joint Genome Institute (JGI),646564501,Candidatus Thermoplasmatota,unclassified,unclassified,unclassified,Aciduliprofundum,Aciduliprofundum boonei,Yes,"Deep sea, Hydrothermal vent, Marine",1486778,1587
2684622711,Archaea,Permanent Draft,Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park,Sulfolobus acidocaldarius GG12-C01-21,"University of Illinois, Urbana-Champaign",2684622711,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus acidocaldarius,Yes,,2217545,2464
650716001,Archaea,Finished,Acidianus hospitalis W1,Acidianus hospitalis W1,University of Copenhagen,650716001,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,Acidianus hospitalis,Yes,Fresh water,2137654,2404
2663762745,Archaea,Permanent Draft,"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains",Halolamina pelagica CGMCC 1.10329,DOE Joint Genome Institute (JGI),2663762745,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halolamina,Halolamina pelagica,Yes,,3160633,3273
2657245605,Archaea,Permanent Draft,"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA",Methanosarcina mazei YBB.H.M.1A.1,"University of Illinois, Urbana-Champaign",2657245605,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei,Yes,,4116536,3608
2529293123,Archaea,Permanent Draft,Haloferax volcanii DS2,Haloferax volcanii DS2,Chinese Center for Disease Control and Prevention,2529293123,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloferax,Haloferax volcanii,Yes,"Hypersaline sediment, Hypersaline soil, Hypersaline water",3866754,3938
638154517,Archaea,Finished,"Sulfolobus acidocaldarius 98-3, DSM 639","Sulfolobus acidocaldarius 98-3, DSM 639",Epidauros Biotechnologie AG,638154517,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus acidocaldarius,Yes,"Aquatic, Hot spring",2225959,2343
2579779171,Archaea,Permanent Draft,Genomic analysis of novel thermophilic aerobic CO-oxidizing bacteria derived from a unique biofilm community,Halorubrum sp. BV1,DOE Joint Genome Institute (JGI),2579779171,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sp. BV1,Yes,,2767463,2811
2756170388,Archaea,Permanent Draft,"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification",Methanimicrococcus blatticola DSM 13328,DOE Joint Genome Institute (JGI),2756170388,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanimicrococcus,Methanimicrococcus blatticola,Yes,,1783317,1615
2576861399,Archaea,Permanent Draft,Genomic basis of thermal adaption and carbon metabolism in permafrost isolates,Methanosarcina soligelidi SMA-21,DOE Joint Genome Institute (JGI),2576861399,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina soligelidi,Yes,,4064496,3511
2547132070,Archaea,Permanent Draft,"Pan-genome of Methanobrevibacter smithii, in twins",Methanobrevibacter smithii TS96B,Washington University in St. Louis,2547132070,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter smithii,Yes,"Host, Human intestinal microflora, Soil",1869210,1800
2667527756,Archaea,Permanent Draft,"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA",Methanosarcina mazei 3.H.A.2.8,"University of Illinois, Urbana-Champaign",2667527756,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei,Yes,,3997433,3501
2585427612,Archaea,Finished,Nitrososphaera viennensis EN76,Nitrososphaera viennensis EN76,University of Vienna,2585427612,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaera,Nitrososphaera viennensis,Yes,Soil,2527938,3171
2554235477,Archaea,Permanent Draft,Haloarchaeal genomes,Natronococcus amylolyticus DSM 10524,"University of California, Davis",2554235477,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronococcus,Natronococcus amylolyticus,Yes,"Aquatic, Fresh water, Soil",4416525,4368
2684622732,Archaea,Permanent Draft,Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park,Sulfolobus acidocaldarius NG05B_CO5_11,"University of Illinois, Urbana-Champaign",2684622732,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus acidocaldarius,Yes,,2179240,2418
2648501265,Archaea,Finished,Genome sequencing of Metallosphaera sedula strains to study arsenic resistance,Metallosphaera sedula ARS50-2,University of Nebraska-Lincoln,2648501265,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Metallosphaera,Metallosphaera sedula,Yes,,2191529,2442
2513237177,Archaea,Finished,Fervidicoccus fontis Kam940,Fervidicoccus fontis Kam940,"Russian Academy of Science, Centre Bioengineering",2513237177,Crenarchaeota,Thermoprotei,Fervidicoccales,Fervidicoccaceae,Fervidicoccus,Fervidicoccus fontis,Yes,,1319206,1430
2904944409,Archaea,Permanent Draft,Genome of Haloferax strains isolated from high-salt tide-pools,Halobellus sp. Atlit-31R,Tel Aviv University,2904944409,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halobellus,Halobellus sp. Atlit-31R,Yes,,3548073,4101
2828773913,Archaea,Permanent Draft,Thermococcus spp.,Thermococcus sp. LMOA21,Genewiz Inc.,2828773913,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,unclassified,Yes,,1866955,2133
639633053,Archaea,Finished,Pyrobaculum genomes,Pyrobaculum islandicum DSM 4184,DOE Joint Genome Institute (JGI),639633053,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,Pyrobaculum islandicum,Yes,"Aquatic, Fresh water, Host",1826402,2063
2684622629,Archaea,Permanent Draft,Halalkalicoccus paucihalophilus strain:DSM 24557 Genome sequencing and assembly,Halalkalicoccus paucihalophilus DSM 24557,"Georg-August-University Goettingen, Genomic and Applied Microbiology, Goettingen Genomics Laboratory",2684622629,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halalkalicoccus,Halalkalicoccus paucihalophilus,Yes,,3977859,4245
2802429629,Archaea,Permanent Draft,Halorubrum,Halorubrum ezzemoulense LD3,University of Connecticut,2802429629,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum ezzemoulense,Yes,,3691010,3829
2675903501,Archaea,Finished,Genome sequence of Halobacterium hubeiense,Halobacterium hubeiense JI20-1,University of Helsinki,2675903501,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium hubeiense,Yes,,3130345,3371
2684622738,Archaea,Permanent Draft,Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park,Sulfolobus acidocaldarius NG05B_CO5_01,"University of Illinois, Urbana-Champaign",2684622738,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus acidocaldarius,Yes,,2220605,2443
2554235486,Archaea,Permanent Draft,Haloarchaeal genomes,"Halorubrum distributum VKM B-1733, 1-M","University of California, Davis",2554235486,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum distributum,Yes,Soil,3306135,3170
2547132069,Archaea,Permanent Draft,"Pan-genome of Methanobrevibacter smithii, in twins",Methanobrevibacter smithii TS96A,Washington University in St. Louis,2547132069,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter smithii,Yes,"Host, Human intestinal microflora, Soil",1975004,1901
2667527389,Archaea,Permanent Draft,"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains",Halomicrobium zhouii CGMCC 1.10457,DOE Joint Genome Institute (JGI),2667527389,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Halomicrobium,Halomicrobium zhouii,Yes,,4250330,4218
2619618990,Archaea,Permanent Draft,"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains",Halogranum rubrum CGMCC 1.7738,DOE Joint Genome Institute (JGI),2619618990,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogranum,Halogranum rubrum,Yes,,4566676,4656
2905008750,Archaea,Permanent Draft,Genome of Haloferax strains isolated from high-salt tide-pools,Haloferax sp. Atlit-24N,Tel Aviv University,2905008750,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloferax,Haloferax sp. Atlit-24N,Yes,,3884197,4030
2582580744,Archaea,Permanent Draft,Genomic biology of novel permafrost methanogens: Methanobacterium veterum and M. arcticum,"Methanobacterium veterum MK4, DSM 19849",DOE Joint Genome Institute (JGI),2582580744,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium veterum,Yes,Permafrost sediment,3369555,3319
638154507,Archaea,Finished,Methanopyrus kandleri AV19,Methanopyrus kandleri AV19,Fidelity Systems Inc,638154507,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,Methanopyrus kandleri,Yes,Marine,1694969,1766
2505313011,Archaea,Permanent Draft,YNP Site 19 Sulfolobus Type II,Sulfolobus Type II,,2505313011,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,unclassified,unclassified,Yes,,1783038,2428
2593339150,Archaea,Permanent Draft,The Hungate 1000. A catalogue of reference genomes from the rumen microbiome.,Methanobrevibacter olleyae DSM 16632,DOE Joint Genome Institute (JGI),2593339150,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter olleyae,Yes,Rumen,2122444,1854
2651869866,Archaea,Finished,Methanogenic archaea and the global carbon cycle UIUC,Methanosarcina siciliae T4/M,"University of Illinois, Urbana-Champaign",2651869866,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina siciliae,Yes,"Aquatic, Fresh water, Sediment",5017558,4300
2547132068,Archaea,Permanent Draft,"Pan-genome of Methanobrevibacter smithii, in twins",Methanobrevibacter smithii TS95D,Washington University in St. Louis,2547132068,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter smithii,Yes,"Host, Human intestinal microflora, Soil",2011683,1926
2504136002,Archaea,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Archaeoglobus veneficus SNP6, DSM 11195",DOE Joint Genome Institute (JGI),2504136002,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobus,Archaeoglobus veneficus,Yes,"Aquatic, Deep sea, Marine",1901943,2194
2671180774,Archaea,Permanent Draft,"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA",Methanosarcina mazei 3.F.A.2.12,"University of Illinois, Urbana-Champaign",2671180774,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei,Yes,,4070089,3595
2510461022,Archaea,Finished,"Completing the genomic survey of haloarchaeal genomes (revised), part 2",Natronobacterium gregoryi SP2,DOE Joint Genome Institute (JGI),2510461022,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronobacterium,Natronobacterium gregoryi,Yes,"Aquatic, Fresh water, Lake",3788356,3841
638154521,Archaea,Finished,Thermoplasma acidophilum DSM 1728,Thermoplasma acidophilum DSM 1728,"Eurofins Medigenomix GmbH, Max Planck Institute",638154521,Candidatus Thermoplasmatota,Thermoplasmata,Thermoplasmatales,Thermoplasmataceae,Thermoplasma,Thermoplasma acidophilum,Yes,Solfataric field,1564906,1580
2639763150,Archaea,Finished,Halobacteriaceae archaeon HSR2,Halobacteriaceae archaeon HSR2,"Institute for coastal marine environment, CNR",2639763150,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halanaeroarchaeum,Halanaeroarchaeum sulfurireducens,Yes,,2209738,2373
2684622703,Archaea,Permanent Draft,Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park,Sulfolobus acidocaldarius GG12-C01-10,"University of Illinois, Urbana-Champaign",2684622703,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus acidocaldarius,Yes,,2221110,2416
2554235496,Archaea,Permanent Draft,Haloarchaeal genomes,Halorubrum californiense SF3-213,"University of California, Davis",2554235496,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum californiense,Yes,"Aquatic, Host, Ponds",3682872,3501
2684622740,Archaea,Permanent Draft,Sequencing of Methanobrevibacter genomes,Methanobrevibacter filiformis DSM11501,Goettingen Genomics Laboratory,2684622740,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter filiformis,Yes,,2563611,2053
2509601008,Archaea,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Methanomethylovorans hollandica DSM 15978,DOE Joint Genome Institute (JGI),2509601008,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanomethylovorans,Methanomethylovorans hollandica,Yes,"Aquatic, Sediment",2714013,2732
2775506963,Archaea,Finished,Thermococcus sp. EXT12c genome sequencing,Thermococcus sp. EXT12c,Universite de Bretagne Occidentale,2775506963,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,Thermococcus sp. EXT12c,Yes,,2155760,2418
2554235490,Archaea,Permanent Draft,Haloarchaeal genomes,"Halorubrum tebenquichense ALT-6, ALT6-92","University of California, Davis",2554235490,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum tebenquichense,Yes,"Aquatic, Fresh water",3328860,3282
2728369532,Archaea,Finished,"Study the patterns of natural variation and gene flow, as well as virus-host coevolution in thermophilic Archaea",Sulfolobus islandicus M.16.43,University of Illinois,2728369532,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus islandicus,Yes,,2589840,2953
2642422540,Archaea,Permanent Draft,"Deep subsurface shale carbon reservoir microbial communities from Ohio and West Virginia, USA",Methanolobus profundi Mob M,DOE Joint Genome Institute (JGI),2642422540,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanolobus,Methanolobus profundi,Yes,,3107200,3000
2522125036,Archaea,Permanent Draft,"Hot spring microbial communities from Yellowstone National Park, US",Sulfolobales-Type-2-ST2-r02,DOE Joint Genome Institute (JGI),2522125036,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Stygiolobus,unclassified,Yes,,1783038,2371
639633064,Archaea,Finished,Diverse archaeal organisms,Thermofilum pendens Hrk 5,DOE Joint Genome Institute (JGI),639633064,unclassified,unclassified,unclassified,Thermofilaceae,Thermofilum,Thermofilum pendens,Yes,"Aquatic, Fresh water, Hot spring",1813393,1930
2576861458,Archaea,Finished,Haloferax mediterranei ATCC 33500,Haloferax mediterranei R-4,University of Alicante,2576861458,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloferax,Haloferax mediterranei,Yes,Fresh water,3906699,3650
2540341142,Archaea,Finished,Sulfolobus acidocaldarius Ron12/I,Sulfolobus acidocaldarius Ron12/I,University of Cincinnati,2540341142,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus acidocaldarius,Yes,,2223983,2350
2724679816,Archaea,Permanent Draft,"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera",Halobellus salinus DSM 18730,DOE Joint Genome Institute (JGI),2724679816,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halobellus,Halobellus salinus,Yes,,3067455,3109
643692046,Archaea,Finished,LGT in Sulfolobus islandicus,Sulfolobus islandicus M.16.27,DOE Joint Genome Institute (JGI),643692046,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus islandicus,Yes,Hot spring,2692402,2956
2684622699,Archaea,Permanent Draft,Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park,Sulfolobus acidocaldarius GG12-C01-04,"University of Illinois, Urbana-Champaign",2684622699,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus acidocaldarius,Yes,,2221652,2434
2502894001,Archaea,Permanent Draft,YNP_08_myell,Metallosphaera archaeon,,2502894001,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Metallosphaera,unclassified,Yes,,1149796,2275
2639762563,Archaea,Permanent Draft,"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera",Halostagnicola kamekurae DSM 22427,DOE Joint Genome Institute (JGI),2639762563,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Halostagnicola,Halostagnicola kamekurae,Yes,,4108147,4247
